"OBJECTID","GISPROPNUM","DEPARTMENT,C,25","ACRES","JURISDICTION","NAME","SHAPE_STA","SHAPE_STL","PRM"
4818,"M203B","M-06",0.42300000000,"DPR","Ralph Bunche Park",18427.28302000000,662.81874207400,"Mark Vaccaro"
4819,"X119","X-01",0.11000000000,"DPR","Alexander's Alley",4621.66868591000,295.35596957100,"Eduardo Hernandez"
4820,"X348","X-04",0.67000000000,"DPR","River Avenue Parks",29677.36509700000,1124.60231682000,"Eduardo Hernandez"
4821,"X297","X-04",0.20700000000,"DPR","Garden Of Eden",9255.15998840000,384.84723482200,"Eduardo Hernandez"
4822,"X201","X-08",11.68900000000,"DPR","Seton Park",508049.91690100000,3122.47974444000,"Tony Rosa"
4823,"X171","X-08",1.51000000000,"DPR/DOE","Spuyten Duyvil Playground",67607.59201050000,1382.18190247000,"Tony Rosa"
4824,"X259","X-08",4.73000000000,"DPR","Raoul Wallenberg Forest",204193.40608200000,2119.68575315000,"Tony Rosa"
4825,"B255B","B-07",0.11300000000,"DPR","Park",4950.69323730000,1740.10028821000,"Macceau Medozile"
4826,"B223DJ","B-02",0.09000000000,"DPR","Brooklyn Heights Promenade",5008.32560730000,456.74339415300,"Tannise Palmer"
4827,"B223DI","B-02",0.13800000000,"DPR","Brooklyn Heights Promenade",6206.35189819000,358.49808621900,"Tannise Palmer"
4828,"B223E","B-02",0.92000000000,"DPR","Fruit Street Sitting Area",45524.48809810000,996.15996972400,"Tannise Palmer"
4829,"B223OB","B-01",0.35700000000,"DPR","Marcy Park South",16318.47221370000,850.38197671800,"Shavonne Vyphius"
4830,"B236","B-18",1.43000000000,"DPR","Glenwood Playground",61868.61990360000,1070.86346497000,"Martin Geoffrey"
4831,"M103","M-02",0.20800000000,"DPR","Tony Dapolito Recreation Center",9428.26879883000,476.35075645700,"Ralph Musolino"
4832,"B232","B-08",1.30000000000,"DPR","Dean Playground",59773.46153260000,1130.79302921000,"C. Ronald Taylor"
4833,"B223G","B-02",1.37100000000,"DPR","Hillside Park",59751.07791140000,1684.88694304000,"Tannise Palmer"
4834,"B223PE","B-01",0.29000000000,"DPR","Rodney Playground North",12174.37506100000,646.87569469000,"Shavonne Vyphius"
4835,"B068","B-14",39.50000000000,"DPR","Parade Ground",1559567.47194000000,5404.77430918000,"Stephanie Thayer"
4836,"B078","B-05",2.74400000000,"DPR/DOE","Grace Playground",120555.87318400000,1558.69203467000,"Emilio Llopiz"
4837,"B096","B-01",0.76000000000,"DPR","Sgt. William Dougherty Playground",32638.18424990000,708.99477283800,"Shavonne Vyphius"
4838,"B111A","B-06",1.54900000000,"DPR/DOE","Washington Park",67483.49833680000,1292.47847515000,"Macceau Medozile"
4839,"B162","B-12",0.64900000000,"DPR","Brizzi Playground",29800.55203250000,752.28750416000,"Elizabeth Walsack"
4840,"B207","B-18",0.57900000000,"DPR","Sarsfield Playground",25850.86430360000,817.84019059600,"Martin Geoffrey"
4841,"B210V","B-10",0.58600000000,"DPR","Park",26526.85128780000,927.57460557400,"Elizabeth Walsack"
4842,"B210W","B-10",8.56500000000,"DPR","John J Carty Park",373098.68780500000,4107.98125198000,"Elizabeth Walsack"
4843,"B214","B-05",9.32200000000,"DPR","Linden Park",399589.83505200000,2740.80518406000,"Emilio Llopiz"
4844,"M159","M-10",2.44500000000,"DPR/NYCHA","Frederick Johnson Playground",107557.34312400000,1485.55289871000,"Kieishsha Garnes"
4845,"M161","M-04",0.43600000000,"DPR","McCaffrey Playground",19263.37260440000,590.68436554200,"Paul Evans"
4846,"M165","M-03",2.32000000000,"DPR/NYCHA","Baruch Playground",101530.28114300000,1353.88425016000,"Terese Flores"
4847,"B255L","B-07",0.48000000000,"DPR","Park",21707.36235050000,689.53417419500,"Macceau Medozile"
4848,"B255N","B-07",0.11600000000,"DPR","Park",5097.58793640000,296.81374394600,"Macceau Medozile"
4849,"B259","B-02",1.18700000000,"DPR","Underwood Park",54339.79521180000,934.17214395700,"Tannise Palmer"
4850,"B261","B-05",0.84700000000,"DPR","Schenck Playground",38336.54556270000,795.50706752400,"Emilio Llopiz"
4851,"B290","B-05",0.11200000000,"DPR","Public Place",5391.79071045000,824.88656500500,"Emilio Llopiz"
4852,"B302","B-03",1.26000000000,"DPR","Charlie's Place",56239.12272640000,1008.31015991000,"C. Ronald Taylor"
4853,"Q482","Q-12",3.50400000000,"DPR","Prospect Cemetery",152643.57878100000,1961.06135569000,"Joseph Mauro"
4854,"B310","B-01",1.29000000000,"DPR","Bushwick Playground",59235.29145810000,1029.79540661000,"Shavonne Vyphius"
4855,"X088A","X-09",0.27000000000,"DPR","Waterfront Garden",12124.57647710000,472.47416030700,"Michael Holoszyc"
4856,"X203","X-09",1.00000000000,"DPR/NYCHA","Randall Playground",43533.14865110000,848.34005832300,"Michael Holoszyc"
4857,"X262","X-09",2.16000000000,"DPR","Harding Park",97884.67184450000,2369.78673382000,"Michael Holoszyc"
4858,"Q314","Q-08",1.35000000000,"DPR/DOE","Fresh Meadows Playground",59430.39755250000,985.00812723800,"Vacant"
4859,"M182","M-03",0.78900000000,"DPR","Vladeck Park",35543.28756710000,1447.35800259000,"Terese Flores"
4860,"M183","M-11",0.94300000000,"DPR/DOE","Peter Minuit Playground",36270.44529720000,763.98765275100,"Kieishsha Garnes"
4861,"M184","M-07",0.74900000000,"DPR","Samuel N. Bennerson 2nd Playground",32142.71093750000,723.70509300900,"Robert McLean"
4862,"M186","M-10",6.42300000000,"DPR","Col. Young Playground",289196.50564600000,2305.34367435000,"Kieishsha Garnes"
4863,"Q096B","Q-10",5.59300000000,"Unknown","Southern Fields",243650.31184400000,2543.23659476000,"Joseph Mauro"
4864,"Q481","Q-10",0.22600000000,"DPR","Southside Burial Ground",10368.39862060000,543.95959871900,"Joseph Mauro"
4865,"M187","M-11",1.47800000000,"DPR/DOE","Marx Brothers Playground",64321.28498840000,1041.04190623000,"Kieishsha Garnes"
4866,"M190","M-09",1.43000000000,"DPR","Sheltering Arms Playground",63517.20108030000,1542.04900184000,"Robert McLean"
4867,"M194","M-03",1.75000000000,"DPR/NYCHA","Alfred E. Smith Playground",76356.79223630000,1669.90832198000,"Terese Flores"
4868,"M199","M-12A",1.00000000000,"DPR","Monsignor Kett Playground",41681.15913390000,856.52669666000,"Jennifer Hoppa"
4869,"M200","M-07",1.44100000000,"DPR/DOE","Booker T. Washington Playground",61717.69906620000,1134.91377613000,"Robert McLean"
4870,"M200A","M-07",0.51700000000,"DPR","Anibal Aviles Playground",23214.13757320000,654.52425181700,"Robert McLean"
4871,"M203A","M-06",0.09500000000,"DPR","Trygve Lie Plaza",4243.27786255000,446.12859105400,"Mark Vaccaro"
4872,"M203D","M-06",0.22900000000,"DPR","Mary O'Connor Playground",10753.90299990000,417.60422210700,"Mark Vaccaro"
4873,"M203E","M-06",0.19200000000,"DPR","Tudor Grove Playground",8511.65194702000,374.64727831500,"Mark Vaccaro"
4874,"M204","M-11",0.76600000000,"DPR","Moore Playground",35136.68193050000,753.96283526000,"Kieishsha Garnes"
4875,"M205","M-09",1.69100000000,"DOE","Playground One Twenty Five CXXV",70865.09217830000,1500.48593136000,"Robert McLean"
4876,"M208A","M-11",0.88300000000,"DPR","Alice Kornegay Triangle",40334.07814030000,858.95389242200,"Kieishsha Garnes"
4877,"M208B","M-11",0.05900000000,"DPR","Each One Teach One",2615.39265442000,317.45983577100,"Kieishsha Garnes"
4878,"M211A","M-10",0.67000000000,"DPR/NYCHA","St. Nicholas Playground South",30362.08840940000,1043.11327395000,"Kieishsha Garnes"
4879,"M211B","M-10",0.66000000000,"DPR/NYCHA","St. Nicholas Playground North",27931.09994510000,672.39250318300,"Kieishsha Garnes"
4880,"M213","M-11",0.97000000000,"DPR","Mae Grant Playground",42231.98664860000,854.62675425900,"Kieishsha Garnes"
4881,"Q373","Q-03",3.82700000000,"DPR/DOE","East Elmhurst Playground",184140.79010000000,1950.28415061000,"Eric Goetz"
4882,"B326","B-06",0.58500000000,"DPR","Cobble Hill Park",25814.79289250000,760.93945330500,"Macceau Medozile"
4883,"B329","B-18",6.70000000000,"DPR","Lindower Park",283756.19284100000,2248.37600563000,"Martin Geoffrey"
4884,"B338","B-10",0.03200000000,"DPR","Tom McDonald Triangle",1410.12496948000,186.71501972300,"Elizabeth Walsack"
4885,"B375","B-17",0.20600000000,"DPR/DOE","Chiarantano Playground",9247.33302307000,384.98756684200,"Martin Geoffrey"
4886,"B382B","B-01",1.08500000000,"DPR","Jacob's Ladder Playground",47273.64733890000,900.40412359800,"Shavonne Vyphius"
4887,"B383","B-05",0.91800000000,"DPR","Success Garden",41332.95011900000,1009.75715546000,"Emilio Llopiz"
4888,"B392","B-17",0.06000000000,"DPR","Lott Park",3134.51327515000,292.50651612700,"Martin Geoffrey"
4889,"B403","B-03",1.56000000000,"DPR","Harmony Park",61176.26679990000,1841.82035561000,"C. Ronald Taylor"
4890,"B404","B-17",0.10600000000,"DPR","East Flatbush Children's Park",4868.93724060000,294.29527921200,"Martin Geoffrey"
4891,"M327","M-11",0.17300000000,"DPR","Ebenezer Wesleyan Garden",7813.90643311000,465.51333693600,"Kieishsha Garnes"
4892,"B512","B-16",0.10400000000,"DPR","Hoparkinson R&L Block Association Garden",4588.61590576000,273.88197381700,"Emilio Llopiz"
4893,"B511","B-16",0.21300000000,"DPR","Jes Good Rewards Childeren's Garden",9474.11318970000,389.93276374500,"Emilio Llopiz"
4894,"Q014","Q-01",2.20000000000,"DPR","Astoria Heights Park",101808.00007600000,1478.02125066000,"Norman Chan"
4895,"M215","M-11",0.95000000000,"DPR/NYCHA","Cherry Tree Park",41394.48741150000,813.82879619400,"Kieishsha Garnes"
4896,"M216","M-10",3.05000000000,"DPR","Holcombe Rucker Park",132695.08511400000,2055.47619014000,"Kieishsha Garnes"
4897,"M217","M-10",1.22800000000,"DPR/DOE","Howard Bennett Playground",62186.57493590000,1057.13539580000,"Kieishsha Garnes"
4898,"Q046","Q-04",0.39800000000,"DPR","Josephine Caminiti Playground",17999.02195740000,557.17014587700,"Eric Goetz"
4899,"Q101","Q-05",0.44800000000,"DPR","Middle Village Playground",19249.38349910000,598.84321453500,"Minerva Del Real"
4900,"Q105","Q-12",1.38100000000,"DPR","Howard Von Dohlen Playground",59877.51589970000,1000.79923411000,"Joseph Mauro"
4901,"Q106","Q-12",2.04300000000,"DPR","Daniel M. O'Connell Playground",94499.21589660000,1332.53330209000,"Joseph Mauro"
4902,"Q119","Q-10",2.21700000000,"DPR","Frederick B. Judge Playground",97214.06890870000,1485.83192288000,"Joseph Mauro"
4903,"M218","M-02",0.26600000000,"DPR","DeSalvio Playground",11578.30311580000,455.29592611500,"Ralph Musolino"
4904,"M219","M-07",0.73800000000,"DPR/DOE","Tecumseh Playground",36533.08641050000,824.33034309300,"Robert McLean"
4905,"M220","M-07",1.94500000000,"DPR","Frederick Douglass Playground",84638.23785400000,1252.38127491000,"Robert McLean"
4906,"M221","M-04",0.55100000000,"DPR/DOE","Gutenberg Playground",27785.60763550000,694.36779754700,"Paul Evans"
4907,"M223","M-09",3.85200000000,"DPR","Jacob H. Schiff Playground",168219.33830300000,1651.74991483000,"Robert McLean"
4908,"Q174A","Q-01",5.43000000000,"DPR","St. Michael's Playground",235823.36129800000,2169.26596536000,"Norman Chan"
4909,"Q205A","Q-02",2.50000000000,"DPR","Big Bush Park",137386.82284500000,1935.70537186000,"Norman Chan"
4910,"Q205B","Q-02",0.73200000000,"DPR","Nathan Weidenbaum Park",30964.38577270000,703.47970270200,"Norman Chan"
4911,"Q211","Q-07",0.97800000000,"DPR","Maple Playground",42938.81819150000,902.58690397700,"Mark Edwards"
4912,"Q220A","Q-12",0.14300000000,"DPR","Park",6510.05763245000,373.17318546300,"Joseph Mauro"
4913,"Q291","Q-05",0.90000000000,"DPR","Starr Playground",38761.15672300000,787.59023101600,"Minerva Del Real"
4914,"Q296","Q-01",0.21800000000,"DPR/DEP","Playground Thirty Five XXXV",9583.41075134000,391.76293946100,"Norman Chan"
4915,"Q305","Q-05",5.40000000000,"DPR","Mafera Park",296160.22351100000,2779.42740743000,"Minerva Del Real"
4916,"Q333","Q-01",2.75800000000,"DPR","Ravenswood Playground",122979.45433000000,1815.76527955000,"Norman Chan"
4917,"Q342","Q-08",1.74900000000,"DPR","Electric Playground",75102.91116330000,1137.25885029000,"Vacant"
4918,"Q357B","Q-06",1.59800000000,"DPR","Real Good Park",69927.53443910000,1396.82934488000,"Minerva Del Real"
4919,"Q359","Q-12",3.86700000000,"DPR","Haggerty Park",168462.43057300000,1902.55482398000,"Joseph Mauro"
4920,"Q362","Q-03",1.25000000000,"DPR/DOE","Playground Ninety",54577.50080870000,944.99473822600,"Eric Goetz"
4921,"Q363","Q-03",1.71900000000,"DPR/DOE","Northern Playground",74903.19009400000,1139.47391301000,"Eric Goetz"
4922,"Q386","Q-10",2.09500000000,"DPR","Centreville Playground",91279.98405460000,1229.02684129000,"Joseph Mauro"
4923,"M225","M-11",1.27000000000,"DPR/DOE","Wagner Playground",55326.24003600000,918.60875253400,"Kieishsha Garnes"
4924,"M226","M-06",0.64200000000,"DPR/DOE","Augustus St. Gaudens Playground",23980.63786320000,694.76551485300,"Mark Vaccaro"
4925,"M227","M-06",0.88200000000,"DPR/DOE","Peter's Field",38437.19119260000,785.31034795700,"Mark Vaccaro"
4926,"M228","M-03",0.61000000000,"DPR","Henry M. Jackson Playground",24188.94219970000,746.07184498900,"Terese Flores"
4927,"M230","M-11",1.58000000000,"DPR/DOE","Poor Richard's Playground",68099.17134090000,1666.49699115000,"Kieishsha Garnes"
4928,"M231","M-07",2.44300000000,"DPR/Lincoln Center","Damrosch Park",106649.42997700000,1460.92523347000,"Robert McLean"
4929,"M232","M-07",3.80000000000,"DPR/Lincoln Center","Lincoln Center Plaza",177904.31361400000,3873.71972405000,"Robert McLean"
4930,"M233","M-07",0.94700000000,"DPR/DOE","Matthew P. Sapolin Playground",41254.20114140000,915.71599112400,"Robert McLean"
4931,"Q393A","Q-03",1.47300000000,"DPR","LaGuardia Landing Lights",64428.66020200000,1130.01922322000,"Eric Goetz"
4932,"Q393C","Q-03",1.75400000000,"DPR","LaGuardia Landing Lights",76438.29876710000,1258.43150089000,"Eric Goetz"
4933,"Q393E","Q-03",0.46400000000,"DPR","LaGuardia Landing Lights",20235.48750310000,602.89078655000,"Eric Goetz"
4934,"Q395","Q-01",0.80900000000,"DPR/DOE","Steinway Playground",35249.56127930000,903.03770770300,"Norman Chan"
4935,"Q396","Q-12",4.42700000000,"DPR","Montbellier Park",193704.00097700000,2268.10498754000,"Joseph Mauro"
4936,"M234","M-12A",0.58400000000,"DPR/DOE","Wright Brothers Playground",25468.05233760000,713.42566031200,"Jennifer Hoppa"
4937,"M235","M-03",0.89100000000,"DPR/DOE","Sol Lain Plgd",38712.21200560000,796.25364150200,"Terese Flores"
4938,"M236","M-08",0.78600000000,"DPR/DOE","Samuel Seabury Playground",34905.07196040000,750.37211603200,"Mark Vaccaro"
4939,"M237","M-02",1.14300000000,"DPR","Corporal John A. Seravalli Playground",49801.53523250000,910.96644864400,"Ralph Musolino"
4940,"M238","M-07",0.71500000000,"DPR/DOE","Bloomingdale Playground",31440.53242490000,865.04853651500,"Robert McLean"
4941,"M239","M-11",0.83400000000,"DPR/DOE","P.S. 155 Playground",36859.61843870000,769.23267610100,"Kieishsha Garnes"
4942,"M242","M-01",0.99400000000,"DPR","Collect Pond Park",42836.97380070000,829.25921311200,"Ralph Musolino"
4943,"M243","M-11",0.78900000000,"DPR/DOE","Eugene McCabe Field",30439.38385010000,700.83129309300,"Kieishsha Garnes"
4944,"M244","M-07",0.83700000000,"DPR/DOE","Sol Bloom Playground",37455.55319210000,775.10991983800,"Robert McLean"
4945,"M245","M-10",1.34000000000,"DPR/DOE","Renaissance Playground",58707.30259700000,1166.92019768000,"Kieishsha Garnes"
4946,"M247","M-03",0.04300000000,"DPR","St. James Triangle",1879.43496704000,208.03362940500,"Terese Flores"
4947,"M249","M-04",0.60000000000,"DPR","Penn South Playground",24893.50044250000,859.75490241800,"Paul Evans"
4948,"M251","M-02",0.35600000000,"DPR","Bleecker Playground",15525.32379150000,606.65482779900,"Ralph Musolino"
4949,"M257","M-04",0.48900000000,"DPR","Clement Clarke Moore Park",21216.51045230000,628.81999137000,"Paul Evans"
4950,"M258","M-15",1.28500000000,"DPR/DOE","East River Playground",58018.14129640000,978.30506699700,"Mark Vaccaro"
4951,"M259","M-03",0.56300000000,"DPR/DOE","McKinley Playground",24543.35337830000,642.69457564100,"Terese Flores"
4952,"M260","M-04",0.38500000000,"DPR","Chelsea Recreation Center",16734.06050110000,535.87284078400,"Paul Evans"
4953,"Q425","Q-06",1.74500000000,"DPR","Yellowstone Park",77545.67214970000,1171.67551641000,"Minerva Del Real"
4954,"Q439","Q-03",0.06900000000,"DPR","Private William Gray Park",2980.25105286000,263.80955764500,"Eric Goetz"
4955,"Q456","Q-14",0.22900000000,"DPR","Gene Gray Playground",9886.34521484000,397.16286135000,"Dan Piastuck"
4956,"Q468","Q-03",0.45200000000,"DPR","Louis Armstrong Community Center",20448.88679500000,612.45124180300,"Eric Goetz"
4957,"Q493","Q-12",0.29400000000,"DPR","McKinley's Children's Garden",13106.07136540000,661.46806831900,"Joseph Mauro"
4958,"M374","M-10",0.05700000000,"DPR","CEP Community Garden",2806.23686218000,261.23016688600,"Kieishsha Garnes"
4959,"M368","M-09",0.10900000000,"DPR","West 111th St. People's Garden",4841.01068115000,281.66183231600,"Robert McLean"
4960,"M363","M-11",0.16300000000,"DPR","Harlem Rose Garden",6099.67869568000,323.99802513600,"Kieishsha Garnes"
4961,"M264","M-07",0.40200000000,"DPR/DOE","Playground Eighty Nine LXXXIX",18061.98016360000,557.33552054000,"Robert McLean"
4962,"M268","M-03",0.73000000000,"DPR","El Jardin Del Paraiso Park",32394.73664860000,796.33803788000,"Terese Flores"
4963,"M270","M-03",1.50000000000,"DPR","Dry Dock Playground",64382.85598750000,1016.59967945000,"Terese Flores"
4964,"M277","M-04",0.57600000000,"DPR","Hell's Kitchen Park",26593.76640320000,671.35454044800,"Paul Evans"
4965,"M282","M-07",0.04000000000,"DPR","Septuagesimo UNO",1686.65153503000,249.56514456700,"Robert McLean"
4966,"M284","M-09",0.13400000000,"DPR","Convent Garden",6001.81390381000,375.31266355800,"Robert McLean"
4967,"M285","M-11",0.60300000000,"DPR","Dr. Ronald E. McNair Playground",26264.27040100000,668.30193662200,"Kieishsha Garnes"
4968,"M291","M-01",0.10000000000,"DPR","Fishbridge Garden",4141.69897461000,574.71030009600,"Ralph Musolino"
4969,"M292","M-11",0.24000000000,"DPR","Sunshine Playground",10470.91413880000,409.35718512900,"Kieishsha Garnes"
4970,"M293","M-03",0.39000000000,"DPR","6th St and Ave B Community Garden",17598.70158390000,549.24724190400,"Terese Flores"
4971,"M296","M-10",0.17100000000,"DPR","132 St Block Association Park",7723.41178894000,355.67363672000,"Kieishsha Garnes"
4972,"M297","M-10",0.25000000000,"DPR","Parks Council Success Garden",10892.98356630000,418.01491132500,"Kieishsha Garnes"
4973,"M278","M-02",0.36100000000,"DPR","Jefferson Market Garden",17239.56755070000,550.71735570600,"Ralph Musolino"
4974,"B490","B-13",0.14100000000,"DPR","Santos White Garden",6598.48780823000,325.04666144400,"James Cruickshank"
4975,"M298","M-10",0.12900000000,"DPR","Unity Gardens",5726.97668457000,315.66433985600,"Kieishsha Garnes"
4976,"M299","M-11",0.38300000000,"DPR","Pleasant Village Community Garden",17142.66542050000,617.00444858200,"Kieishsha Garnes"
4977,"M302","M-11",0.25200000000,"DPR","Dream Street Park",11212.11073300000,423.93775471000,"Kieishsha Garnes"
4978,"M303","M-10",0.11800000000,"DPR","Abyssinian Tot Lot",4920.24006653000,297.02382186300,"Kieishsha Garnes"
